year,make,model,cylinders,drivetrain,fuel_type,hwy_mpg,transmission,size_class,base_model
2022,BMW,330i Sedan,4,Rear-Wheel Drive,Premium,36,Automatic (S8),Compact Cars,WRX
2024,BMW,330i Sedan,4,Rear-Wheel Drive,Premium,34,Automatic (S8),Compact Cars,3 Series
2023,BMW,330i Sedan,4,Rear-Wheel Drive,Premium,34,Automatic (S8),Compact Cars,3 Series
2022,BMW,330i xDrive Sedan,4,All-Wheel Drive,Premium,34,Automatic (S8),Compact Cars,WRX
2024,BMW,330i xDrive Sedan,4,All-Wheel Drive,Premium,33,Automatic (S8),Compact Cars,3 Series
2023,BMW,330i xDrive Sedan,4,All-Wheel Drive,Premium,33,Automatic (S8),Compact Cars,3 Series
2022,BMW,430i Convertible,4,Rear-Wheel Drive,Premium,34,Automatic (S8),Subcompact Cars,Challenger
2024,BMW,430i Convertible,4,Rear-Wheel Drive,Premium,34,Automatic (S8),Subcompact Cars,4 Series
2023,BMW,430i Convertible,4,Rear-Wheel Drive,Premium,34,Automatic (S8),Subcompact Cars,4 Series
2022,BMW,430i Coupe,4,Rear-Wheel Drive,Premium,34,Automatic (S8),Subcompact Cars,Range Rover
2024,BMW,430i Coupe,4,Rear-Wheel Drive,Premium,34,Automatic (S8),Subcompact Cars,4 Series
2023,BMW,430i Coupe,4,Rear-Wheel Drive,Premium,34,Automatic (S8),Subcompact Cars,4 Series
2022,BMW,430i Gran Coupe,4,Rear-Wheel Drive,Premium,34,Automatic (S8),Compact Cars,GLS-Class
2024,BMW,430i Gran Coupe,4,Rear-Wheel Drive,Premium,34,Automatic (S8),Compact Cars,4 Series
2023,BMW,430i Gran Coupe,4,Rear-Wheel Drive,Premium,34,Automatic (S8),Compact Cars,4 Series
2022,BMW,430i xDrive Convertible,4,All-Wheel Drive,Premium,33,Automatic (S8),Subcompact Cars,MDX
2024,BMW,430i xDrive Convertible,4,All-Wheel Drive,Premium,33,Automatic (S8),Subcompact Cars,4 Series
2023,BMW,430i xDrive Convertible,4,All-Wheel Drive,Premium,33,Automatic (S8),Subcompact Cars,4 Series
2022,BMW,430i xDrive Coupe,4,All-Wheel Drive,Premium,33,Automatic (S8),Subcompact Cars,Cooper
2024,BMW,430i xDrive Coupe,4,All-Wheel Drive,Premium,33,Automatic (S8),Subcompact Cars,4 Series
2023,BMW,430i xDrive Coupe,4,All-Wheel Drive,Premium,33,Automatic (S8),Subcompact Cars,4 Series
2024,BMW,430i xDrive Gran Coupe,4,All-Wheel Drive,Premium,33,Automatic (S8),Compact Cars,4 Series
2023,BMW,430i xDrive Gran Coupe,4,All-Wheel Drive,Premium,33,Automatic (S8),Compact Cars,4 Series
2022,BMW,530i Sedan,4,Rear-Wheel Drive,Premium,33,Automatic (S8),Midsize Cars,Malibu
2024,BMW,530i Sedan,4,Rear-Wheel Drive,Premium,35,Automatic (S8),Midsize Cars,5 Series
2023,BMW,530i Sedan,4,Rear-Wheel Drive,Premium,33,Automatic (S8),Midsize Cars,5 Series
2022,BMW,530i xDrive Sedan,4,All-Wheel Drive,Premium,32,Automatic (S8),Midsize Cars,Bolt EUV
2024,BMW,530i xDrive Sedan,4,All-Wheel Drive,Premium,35,Automatic (S8),Midsize Cars,5 Series
2023,BMW,530i xDrive Sedan,4,All-Wheel Drive,Premium,32,Automatic (S8),Midsize Cars,5 Series
2022,BMW,540i Sedan,6,Rear-Wheel Drive,Premium,32,Automatic (S8),Midsize Cars,Sonata
2023,BMW,540i Sedan,6,Rear-Wheel Drive,Premium,32,Automatic (S8),Midsize Cars,5 Series
2022,BMW,540i xDrive Sedan,6,All-Wheel Drive,Premium,29,Automatic (S8),Midsize Cars,Sonata
2024,BMW,540i xDrive Sedan,6,All-Wheel Drive,Premium,33,Automatic (S8),Midsize Cars,5 Series
2023,BMW,540i xDrive Sedan,6,All-Wheel Drive,Premium,29,Automatic (S8),Midsize Cars,5 Series
2022,BMW,740i Sedan,6,Rear-Wheel Drive,Premium,29,Automatic (S8),Large Cars,CT4
2024,BMW,740i Sedan,6,Rear-Wheel Drive,Premium,31,Automatic (S8),Large Cars,7 Series
2023,BMW,740i Sedan,6,Rear-Wheel Drive,Premium,31,Automatic (S8),Large Cars,7 Series
2022,BMW,740i xDrive Sedan,6,All-Wheel Drive,Premium,27,Automatic (S8),Large Cars,Impreza
2024,BMW,740i xDrive Sedan,6,All-Wheel Drive,Premium,31,Automatic (S8),Large Cars,7 Series
2022,BMW,750i xDrive Sedan,8,All-Wheel Drive,Premium,24,Automatic (S8),Large Cars,TT
2024,BMW,760i xDrive Sedan,8,All-Wheel Drive,Premium,25,Automatic (S8),Large Cars,7 Series
2023,BMW,760i xDrive Sedan,8,All-Wheel Drive,Premium,26,Automatic (S8),Large Cars,7 Series
2022,BMW,840i Convertible,6,Rear-Wheel Drive,Premium,29,Automatic (S8),Subcompact Cars,Continental
2024,BMW,840i Convertible,6,Rear-Wheel Drive,Premium,29,Automatic (S8),Subcompact Cars,8 Series
2023,BMW,840i Convertible,6,Rear-Wheel Drive,Premium,29,Automatic (S8),Subcompact Cars,8 Series
2022,BMW,840i Coupe,6,Rear-Wheel Drive,Premium,30,Automatic (S8),Subcompact Cars,Flying Spur
2024,BMW,840i Coupe,6,Rear-Wheel Drive,Premium,29,Automatic (S8),Subcompact Cars,8 Series
2023,BMW,840i Coupe,6,Rear-Wheel Drive,Premium,29,Automatic (S8),Subcompact Cars,8 Series
2022,BMW,840i Gran Coupe,6,Rear-Wheel Drive,Premium,29,Automatic (S8),Midsize Cars,XC90
2024,BMW,840i Gran Coupe,6,Rear-Wheel Drive,Premium,29,Automatic (S8),Midsize Cars,8 Series
2023,BMW,840i Gran Coupe,6,Rear-Wheel Drive,Premium,29,Automatic (S8),Midsize Cars,8 Series
2022,BMW,840i xDrive Convertible,6,All-Wheel Drive,Premium,27,Automatic (S8),Subcompact Cars,Corolla
2024,BMW,840i xDrive Convertible,6,All-Wheel Drive,Premium,29,Automatic (S8),Subcompact Cars,8 Series
2023,BMW,840i xDrive Convertible,6,All-Wheel Drive,Premium,29,Automatic (S8),Subcompact Cars,8 Series
2022,BMW,840i xDrive Coupe,6,All-Wheel Drive,Premium,27,Automatic (S8),Subcompact Cars,GLI
2024,BMW,840i xDrive Coupe,6,All-Wheel Drive,Premium,29,Automatic (S8),Subcompact Cars,8 Series
2023,BMW,840i xDrive Coupe,6,All-Wheel Drive,Premium,29,Automatic (S8),Subcompact Cars,8 Series
2022,BMW,840i xDrive Gran Coupe,6,All-Wheel Drive,Premium,27,Automatic (S8),Midsize Cars,HR-V
2024,BMW,840i xDrive Gran Coupe,6,All-Wheel Drive,Premium,29,Automatic (S8),Midsize Cars,8 Series
2023,BMW,840i xDrive Gran Coupe,6,All-Wheel Drive,Premium,29,Automatic (S8),Midsize Cars,8 Series
2022,BMW,Alpina B7 xDrive,8,All-Wheel Drive,Premium,24,Automatic (S8),Large Cars,Ascent
2022,BMW,Alpina B8 Gran Coupe,8,All-Wheel Drive,Premium,24,Automatic (S8),Midsize Cars,2 Series
2024,BMW,Alpina B8 Gran Coupe,8,All-Wheel Drive,Premium,24,Automatic (S8),Midsize Cars,8 Series
2023,BMW,Alpina B8 Gran Coupe,8,All-Wheel Drive,Premium,24,Automatic (S8),Midsize Cars,8 Series
2022,BMW,Alpina XB7,8,All-Wheel Drive,Premium,21,Automatic (S8),Standard SUV 4WD,5 Series
2024,BMW,Alpina XB7,8,All-Wheel Drive,Premium,20,Automatic (S8),Standard SUV 4WD,X7
2023,BMW,Alpina XB7,8,All-Wheel Drive,Premium,20,Automatic (S8),Standard SUV 4WD,X7
2024,BMW,M2 Coupe,6,Rear-Wheel Drive,Premium,23,Automatic (S8),Subcompact Cars,M
2024,BMW,M2 Coupe,6,Rear-Wheel Drive,Premium,24,Manual 6-spd,Subcompact Cars,M
2023,BMW,M2 Coupe,6,Rear-Wheel Drive,Premium,23,Automatic (S8),Subcompact Cars,M
2023,BMW,M2 Coupe,6,Rear-Wheel Drive,Premium,24,Manual 6-spd,Subcompact Cars,M
2022,BMW,M235i xDrive Gran Coupe,4,All-Wheel Drive,Premium,32,Automatic (S8),Compact Cars,Panamera
2024,BMW,M235i xDrive Gran Coupe,4,All-Wheel Drive,Premium,33,Automatic (S8),Compact Cars,2 Series
2023,BMW,M235i xDrive Gran Coupe,4,All-Wheel Drive,Premium,33,Automatic (S8),Compact Cars,2 Series
2024,BMW,M240i Coupe,6,Rear-Wheel Drive,Premium,32,Automatic (S8),Subcompact Cars,2 Series
2023,BMW,M240i Coupe,6,Rear-Wheel Drive,Premium,32,Automatic (S8),Subcompact Cars,2 Series
2022,BMW,M240i xDrive Coupe,6,All-Wheel Drive,Premium,32,Automatic (S8),Subcompact Cars,Silverado
2024,BMW,M240i xDrive Coupe,6,All-Wheel Drive,Premium,32,Automatic (S8),Subcompact Cars,2 Series
2023,BMW,M240i xDrive Coupe,6,All-Wheel Drive,Premium,32,Automatic (S8),Subcompact Cars,2 Series
2022,BMW,M3 Competition M xDrive Sedan,6,All-Wheel Drive,Premium,22,Automatic (S8),Compact Cars,Sierra
2024,BMW,M3 Competition M xDrive Sedan,6,All-Wheel Drive,Premium,22,Automatic (S8),Compact Cars,M
2023,BMW,M3 Competition M xDrive Sedan,6,All-Wheel Drive,Premium,22,Automatic (S8),Compact Cars,M
2022,BMW,M3 Competition Sedan,6,Rear-Wheel Drive,Premium,23,Automatic (S8),Compact Cars,S8
2024,BMW,M3 Competition Sedan,6,Rear-Wheel Drive,Premium,23,Automatic (S8),Compact Cars,M
2023,BMW,M3 Competition Sedan,6,Rear-Wheel Drive,Premium,23,Automatic (S8),Compact Cars,M
2024,BMW,M3 CS Sedan,6,All-Wheel Drive,Premium,22,Automatic (S8),Compact Cars,M
2022,BMW,M3 Sedan,6,Rear-Wheel Drive,Premium,23,Manual 6-spd,Compact Cars,Macan
2024,BMW,M3 Sedan,6,Rear-Wheel Drive,Premium,23,Manual 6-spd,Compact Cars,M
2023,BMW,M3 Sedan,6,Rear-Wheel Drive,Premium,23,Manual 6-spd,Compact Cars,M
2022,BMW,M340i Sedan,6,Rear-Wheel Drive,Premium,32,Automatic (S8),Compact Cars,Versa
2024,BMW,M340i Sedan,6,Rear-Wheel Drive,Premium,31,Automatic (S8),Compact Cars,3 Series
2023,BMW,M340i Sedan,6,Rear-Wheel Drive,Premium,31,Automatic (S8),Compact Cars,3 Series
2022,BMW,M340i xDrive Sedan,6,All-Wheel Drive,Premium,32,Automatic (S8),Compact Cars,F-Pace
2024,BMW,M340i xDrive Sedan,6,All-Wheel Drive,Premium,31,Automatic (S8),Compact Cars,3 Series
2023,BMW,M340i xDrive Sedan,6,All-Wheel Drive,Premium,32,Automatic (S8),Compact Cars,3 Series
2022,BMW,M4 Competition Coupe,6,Rear-Wheel Drive,Premium,23,Automatic (S8),Subcompact Cars,GLC-Class
2024,BMW,M4 Competition Coupe,6,Rear-Wheel Drive,Premium,23,Automatic (S8),Subcompact Cars,M
2023,BMW,M4 Competition Coupe,6,Rear-Wheel Drive,Premium,23,Automatic (S8),Subcompact Cars,M
2022,BMW,M4 Competition M xDrive Convertible,6,All-Wheel Drive,Premium,23,Automatic (S8),Subcompact Cars,Ioniq 5
2024,BMW,M4 Competition M xDrive Convertible,6,All-Wheel Drive,Premium,23,Automatic (S8),Subcompact Cars,M
2023,BMW,M4 Competition M xDrive Convertible,6,All-Wheel Drive,Premium,23,Automatic (S8),Subcompact Cars,M
2022,BMW,M4 Competition M xDrive Coupe,6,All-Wheel Drive,Premium,22,Automatic (S8),Subcompact Cars,Wrangler
2024,BMW,M4 Competition M xDrive Coupe,6,All-Wheel Drive,Premium,22,Automatic (S8),Subcompact Cars,M
2023,BMW,M4 Competition M xDrive Coupe,6,All-Wheel Drive,Premium,22,Automatic (S8),Subcompact Cars,M
2022,BMW,M4 Coupe,6,Rear-Wheel Drive,Premium,23,Manual 6-spd,Subcompact Cars,Aventador
2024,BMW,M4 Coupe,6,Rear-Wheel Drive,Premium,23,Manual 6-spd,Subcompact Cars,M
2023,BMW,M4 Coupe,6,Rear-Wheel Drive,Premium,23,Manual 6-spd,Subcompact Cars,M
2023,BMW,M4 CSL Coupe,6,Rear-Wheel Drive,Premium,23,Automatic (S8),Subcompact Cars,M
2022,BMW,M440i Convertible,6,Rear-Wheel Drive,Premium,31,Automatic (S8),Subcompact Cars,CX-9
2024,BMW,M440i Convertible,6,Rear-Wheel Drive,Premium,31,Automatic (S8),Subcompact Cars,4 Series
2023,BMW,M440i Convertible,6,Rear-Wheel Drive,Premium,31,Automatic (S8),Subcompact Cars,4 Series
2022,BMW,M440i Coupe,6,Rear-Wheel Drive,Premium,34,Automatic (S8),Subcompact Cars,Escalade
2024,BMW,M440i Coupe,6,Rear-Wheel Drive,Premium,32,Automatic (S8),Subcompact Cars,4 Series
2023,BMW,M440i Coupe,6,Rear-Wheel Drive,Premium,32,Automatic (S8),Subcompact Cars,4 Series
2024,BMW,M440i Gran Coupe,6,Rear-Wheel Drive,Premium,32,Automatic (S8),Compact Cars,4 Series
2023,BMW,M440i Gran Coupe,6,Rear-Wheel Drive,Premium,32,Automatic (S8),Compact Cars,4 Series
2022,BMW,M440i xDrive Convertible,6,All-Wheel Drive,Premium,31,Automatic (S8),Subcompact Cars,Model 3
2024,BMW,M440i xDrive Convertible,6,All-Wheel Drive,Premium,30,Automatic (S8),Subcompact Cars,4 Series
2023,BMW,M440i xDrive Convertible,6,All-Wheel Drive,Premium,31,Automatic (S8),Subcompact Cars,4 Series
2022,BMW,M440i xDrive Coupe,6,All-Wheel Drive,Premium,32,Automatic (S8),Subcompact Cars,Model Y
2024,BMW,M440i xDrive Coupe,6,All-Wheel Drive,Premium,31,Automatic (S8),Subcompact Cars,4 Series
2023,BMW,M440i xDrive Coupe,6,All-Wheel Drive,Premium,31,Automatic (S8),Subcompact Cars,4 Series
2022,BMW,M440i xDrive Gran Coupe,6,All-Wheel Drive,Premium,29,Automatic (S8),Compact Cars,3
2024,BMW,M440i xDrive Gran Coupe,6,All-Wheel Drive,Premium,30,Automatic (S8),Compact Cars,4 Series
2023,BMW,M440i xDrive Gran Coupe,6,All-Wheel Drive,Premium,31,Automatic (S8),Compact Cars,4 Series
2022,BMW,M5 Competition Sedan,8,All-Wheel Drive,Premium,21,Automatic (S8),Midsize Cars,Challenger
2023,BMW,M5 Competition Sedan,8,All-Wheel Drive,Premium,21,Automatic (S8),Midsize Cars,M
2022,BMW,M5 CS Sedan,8,All-Wheel Drive,Premium,21,Automatic (S8),Midsize Cars,Cherokee
2022,BMW,M5 Sedan,8,All-Wheel Drive,Premium,21,Automatic (S8),Midsize Cars,Cherokee
2023,BMW,M5 Sedan,8,All-Wheel Drive,Premium,21,Automatic (S8),Midsize Cars,M
2022,BMW,M550i xDrive Sedan,8,All-Wheel Drive,Premium,25,Automatic (S8),Midsize Cars,CX-30
2023,BMW,M550i xDrive Sedan,8,All-Wheel Drive,Premium,25,Automatic (S8),Midsize Cars,5 Series
2022,BMW,M760i xDrive Sedan,12,All-Wheel Drive,Premium,20,Automatic (S8),Large Cars,iX
2022,BMW,M8 Competition Convertible,8,All-Wheel Drive,Premium,21,Automatic (S8),Subcompact Cars,Expedition
2024,BMW,M8 Competition Convertible,8,All-Wheel Drive,Premium,22,Automatic (S8),Subcompact Cars,M
2023,BMW,M8 Competition Convertible,8,All-Wheel Drive,Premium,22,Automatic (S8),Subcompact Cars,M
2022,BMW,M8 Competition Coupe,8,All-Wheel Drive,Premium,21,Automatic (S8),Subcompact Cars,Navigator
2024,BMW,M8 Competition Coupe,8,All-Wheel Drive,Premium,22,Automatic (S8),Subcompact Cars,M
2023,BMW,M8 Competition Coupe,8,All-Wheel Drive,Premium,22,Automatic (S8),Subcompact Cars,M
2022,BMW,M8 Competition Gran Coupe,8,All-Wheel Drive,Premium,21,Automatic (S8),Midsize Cars,Sierra
2024,BMW,M8 Competition Gran Coupe,8,All-Wheel Drive,Premium,22,Automatic (S8),Midsize Cars,M
2023,BMW,M8 Competition Gran Coupe,8,All-Wheel Drive,Premium,22,Automatic (S8),Midsize Cars,M
2022,BMW,M850i xDrive Convertible,8,All-Wheel Drive,Premium,24,Automatic (S8),Subcompact Cars,Silverado
2024,BMW,M850i xDrive Convertible,8,All-Wheel Drive,Premium,24,Automatic (S8),Subcompact Cars,8 Series
2023,BMW,M850i xDrive Convertible,8,All-Wheel Drive,Premium,24,Automatic (S8),Subcompact Cars,8 Series
2022,BMW,M850i xDrive Coupe,8,All-Wheel Drive,Premium,25,Automatic (S8),Subcompact Cars,Sierra
2024,BMW,M850i xDrive Coupe,8,All-Wheel Drive,Premium,24,Automatic (S8),Subcompact Cars,8 Series
2023,BMW,M850i xDrive Coupe,8,All-Wheel Drive,Premium,24,Automatic (S8),Subcompact Cars,8 Series
2022,BMW,M850i xDrive Gran Coupe,8,All-Wheel Drive,Premium,24,Automatic (S8),Midsize Cars,Tundra
2024,BMW,M850i xDrive Gran Coupe,8,All-Wheel Drive,Premium,24,Automatic (S8),Midsize Cars,8 Series
2023,BMW,M850i xDrive Gran Coupe,8,All-Wheel Drive,Premium,24,Automatic (S8),Midsize Cars,8 Series
2024,BMW,X1 M35i,4,All-Wheel Drive,Premium,31,Automatic (AM-S7),Small SUV 4WD,X1
2022,BMW,X1 sDrive28i,4,Front-Wheel Drive,Premium,33,Automatic (S8),Large Cars,GLS-Class
2022,BMW,X1 xDrive28i,4,All-Wheel Drive,Premium,31,Automatic (S8),Large Cars,Cooper
2024,BMW,X1 xDrive28i,4,All-Wheel Drive,Premium,34,Automatic (AM-S7),Small SUV 4WD,X1
2023,BMW,X1 xDrive28i,4,All-Wheel Drive,Premium,34,Automatic (AM-S7),Small SUV 4WD,X1
2022,BMW,X2 M35i,4,All-Wheel Drive,Premium,30,Automatic (S8),Midsize Cars,8 Series
2023,BMW,X2 M35i,4,All-Wheel Drive,Premium,31,Automatic (S8),Midsize Cars,X2
2024,BMW,X2 M35i,4,All-Wheel Drive,Premium,32,Automatic (AM-S7),Small SUV 4WD,X2
2022,BMW,X2 sDrive28i,4,Front-Wheel Drive,Premium,32,Automatic (S8),Midsize Cars,Veloster
2023,BMW,X2 sDrive28i,4,Front-Wheel Drive,Premium,32,Automatic (S8),Midsize Cars,X2
2022,BMW,X2 xDrive28i,4,All-Wheel Drive,Premium,31,Automatic (S8),Midsize Cars,Encore
2023,BMW,X2 xDrive28i,4,All-Wheel Drive,Premium,31,Automatic (S8),Midsize Cars,X2
2024,BMW,X2 xDrive28i,4,All-Wheel Drive,Premium,33,Automatic (AM-S7),Small SUV 4WD,X2
2022,BMW,X3 M,6,All-Wheel Drive,Premium,20,Automatic (S8),Small SUV 4WD,Terrain
2024,BMW,X3 M,6,All-Wheel Drive,Premium,20,Automatic (S8),Small SUV 4WD,X3
2023,BMW,X3 M,6,All-Wheel Drive,Premium,20,Automatic (S8),Small SUV 4WD,X3
2022,BMW,X3 M Competition,6,All-Wheel Drive,Premium,20,Automatic (S8),Small SUV 4WD,Santa Fe
2024,BMW,X3 M Competition,6,All-Wheel Drive,Premium,20,Automatic (S8),Small SUV 4WD,X3
2023,BMW,X3 M Competition,6,All-Wheel Drive,Premium,20,Automatic (S8),Small SUV 4WD,X3
2022,BMW,X3 M40i,6,All-Wheel Drive,Premium,26,Automatic (S8),Small SUV 4WD,RS
2024,BMW,X3 M40i,6,All-Wheel Drive,Premium,26,Automatic (S8),Small SUV 4WD,X3
2023,BMW,X3 M40i,6,All-Wheel Drive,Premium,26,Automatic (S8),Small SUV 4WD,X3
2022,BMW,X3 sDrive30i,4,Rear-Wheel Drive,Premium,29,Automatic (S8),Small SUV 2WD,S5
2024,BMW,X3 sDrive30i,4,Rear-Wheel Drive,Premium,29,Automatic (S8),Small SUV 2WD,X3
2023,BMW,X3 sDrive30i,4,Rear-Wheel Drive,Premium,29,Automatic (S8),Small SUV 2WD,X3
2022,BMW,X3 xDrive30i,4,All-Wheel Drive,Premium,28,Automatic (S8),Small SUV 4WD,Civic
2024,BMW,X3 xDrive30i,4,All-Wheel Drive,Premium,28,Automatic (S8),Small SUV 4WD,X3
2023,BMW,X3 xDrive30i,4,All-Wheel Drive,Premium,28,Automatic (S8),Small SUV 4WD,X3
2022,BMW,X4 M,6,All-Wheel Drive,Premium,20,Automatic (S8),Small SUV 4WD,3 Series
2024,BMW,X4 M,6,All-Wheel Drive,Premium,20,Automatic (S8),Small SUV 4WD,X4
2023,BMW,X4 M,6,All-Wheel Drive,Premium,20,Automatic (S8),Small SUV 4WD,X4
2022,BMW,X4 M Competition,6,All-Wheel Drive,Premium,20,Automatic (S8),Small SUV 4WD,Corolla
2024,BMW,X4 M Competition,6,All-Wheel Drive,Premium,20,Automatic (S8),Small SUV 4WD,X4
2023,BMW,X4 M Competition,6,All-Wheel Drive,Premium,20,Automatic (S8),Small SUV 4WD,X4
2022,BMW,X4 M40i,6,All-Wheel Drive,Premium,26,Automatic (S8),Small SUV 4WD,HR-V
2024,BMW,X4 M40i,6,All-Wheel Drive,Premium,26,Automatic (S8),Small SUV 4WD,X4
2023,BMW,X4 M40i,6,All-Wheel Drive,Premium,26,Automatic (S8),Small SUV 4WD,X4
2022,BMW,X4 xDrive30i,4,All-Wheel Drive,Premium,28,Automatic (S8),Small SUV 4WD,XC90
2024,BMW,X4 xDrive30i,4,All-Wheel Drive,Premium,28,Automatic (S8),Small SUV 4WD,X4
2023,BMW,X4 xDrive30i,4,All-Wheel Drive,Premium,28,Automatic (S8),Small SUV 4WD,X4
2022,BMW,X5 M,8,All-Wheel Drive,Premium,18,Automatic (S8),Standard SUV 4WD,X4
2023,BMW,X5 M,8,All-Wheel Drive,Premium,18,Automatic (S8),Standard SUV 4WD,X5
2022,BMW,X5 M Competition,8,All-Wheel Drive,Premium,18,Automatic (S8),Standard SUV 4WD,1500
2024,BMW,X5 M Competition,8,All-Wheel Drive,Premium,18,Automatic (S8),Standard SUV 4WD,X5
2023,BMW,X5 M Competition,8,All-Wheel Drive,Premium,18,Automatic (S8),Standard SUV 4WD,X5
2022,BMW,X5 M50i,8,All-Wheel Drive,Premium,22,Automatic (S8),Standard SUV 4WD,812 Competizione
2023,BMW,X5 M50i,8,All-Wheel Drive,Premium,22,Automatic (S8),Standard SUV 4WD,X5
2024,BMW,X5 M60i xDrive,8,All-Wheel Drive,Premium,22,Automatic (S8),Standard SUV 4WD,X5
2022,BMW,X5 sDrive40i,6,Rear-Wheel Drive,Premium,26,Automatic (S8),Standard SUV 2WD,A-Class
2024,BMW,X5 sDrive40i,6,Rear-Wheel Drive,Premium,27,Automatic (S8),Standard SUV 2WD,X5
2023,BMW,X5 sDrive40i,6,Rear-Wheel Drive,Premium,26,Automatic (S8),Standard SUV 2WD,X5
2022,BMW,X5 xDrive40i,6,All-Wheel Drive,Premium,25,Automatic (S8),Standard SUV 4WD,Chiron
2024,BMW,X5 xDrive40i,6,All-Wheel Drive,Premium,27,Automatic (S8),Standard SUV 4WD,X5
2023,BMW,X5 xDrive40i,6,All-Wheel Drive,Premium,25,Automatic (S8),Standard SUV 4WD,X5
2022,BMW,X6 M,8,All-Wheel Drive,Premium,18,Automatic (S8),Standard SUV 4WD,Golf/GTI
2023,BMW,X6 M,8,All-Wheel Drive,Premium,18,Automatic (S8),Standard SUV 4WD,X6
2022,BMW,X6 M Competition,8,All-Wheel Drive,Premium,18,Automatic (S8),Standard SUV 4WD,A8
2024,BMW,X6 M Competition,8,All-Wheel Drive,Premium,18,Automatic (S8),Standard SUV 4WD,X6
2023,BMW,X6 M Competition,8,All-Wheel Drive,Premium,18,Automatic (S8),Standard SUV 4WD,X6
2022,BMW,X6 M50i,8,All-Wheel Drive,Premium,22,Automatic (S8),Standard SUV 4WD,Crosstrek
2023,BMW,X6 M50i,8,All-Wheel Drive,Premium,22,Automatic (S8),Standard SUV 4WD,X6
2024,BMW,X6 M60i xDrive,8,All-Wheel Drive,Premium,22,Automatic (S8),Standard SUV 4WD,X6
2022,BMW,X6 xDrive40i,6,All-Wheel Drive,Premium,25,Automatic (S8),Standard SUV 4WD,TLX
2024,BMW,X6 xDrive40i,6,All-Wheel Drive,Premium,26,Automatic (S8),Standard SUV 4WD,X6
2023,BMW,X6 xDrive40i,6,All-Wheel Drive,Premium,25,Automatic (S8),Standard SUV 4WD,X6
2022,BMW,X7 M50i,8,All-Wheel Drive,Premium,21,Automatic (S8),Standard SUV 4WD,Silverado
2024,BMW,X7 M60i xDrive,8,All-Wheel Drive,Premium,21,Automatic (S8),Standard SUV 4WD,X7
2023,BMW,X7 M60i xDrive,8,All-Wheel Drive,Premium,21,Automatic (S8),Standard SUV 4WD,X7
2022,BMW,X7 xDrive40i,6,All-Wheel Drive,Premium,24,Automatic (S8),Standard SUV 4WD,E-Class
2024,BMW,X7 xDrive40i,6,All-Wheel Drive,Premium,25,Automatic (S8),Standard SUV 4WD,X7
2023,BMW,X7 xDrive40i,6,All-Wheel Drive,Premium,25,Automatic (S8),Standard SUV 4WD,X7
2022,BMW,Z4 M40i,6,Rear-Wheel Drive,Premium,29,Automatic (S8),Two Seaters,EQS
2024,BMW,Z4 M40i,6,Rear-Wheel Drive,Premium,31,Automatic (S8),Two Seaters,Z4
2023,BMW,Z4 M40i,6,Rear-Wheel Drive,Premium,31,Automatic (S8),Two Seaters,Z4
2022,BMW,Z4 sDrive30i,4,Rear-Wheel Drive,Premium,32,Automatic (S8),Two Seaters,Taycan
2024,BMW,Z4 sDrive30i,4,Rear-Wheel Drive,Premium,33,Automatic (S8),Two Seaters,Z4
2023,BMW,Z4 sDrive30i,4,Rear-Wheel Drive,Premium,33,Automatic (S8),Two Seaters,Z4
2022,Bugatti,Chiron,16,All-Wheel Drive,Premium,14,Automatic (AM-S7),Two Seaters,AMG GT
2023,Bugatti,Chiron,16,All-Wheel Drive,Premium,14,Automatic (AM-S7),Two Seaters,Chiron
2022,Bugatti,Chiron Pur Sport,16,All-Wheel Drive,Premium,11,Automatic (AM-S7),Two Seaters,Escape
2023,Bugatti,Chiron Pur Sport,16,All-Wheel Drive,Premium,11,Automatic (AM-S7),Two Seaters,Chiron
2022,Bugatti,Chiron Super Sport,16,All-Wheel Drive,Premium,11,Automatic (AM-S7),Two Seaters,Corsair
2024,Bugatti,Chiron Super Sport,16,All-Wheel Drive,Premium,11,Automatic (AM-S7),Two Seaters,Chiron
2023,Bugatti,Chiron Super Sport,16,All-Wheel Drive,Premium,11,Automatic (AM-S7),Two Seaters,Chiron
2022,Buick,Enclave ,6,All-Wheel Drive,Regular,25,Automatic 9-spd,Standard SUV 4WD,F150
2024,Buick,Enclave ,6,All-Wheel Drive,Regular,25,Automatic 9-spd,Standard SUV 4WD,Enclave
2023,Buick,Enclave ,6,All-Wheel Drive,Regular,25,Automatic 9-spd,Standard SUV 4WD,Enclave
2022,Buick,Enclave ,6,Front-Wheel Drive,Regular,26,Automatic 9-spd,Standard SUV 2WD,Metris Passenger
2024,Buick,Enclave ,6,Front-Wheel Drive,Regular,26,Automatic 9-spd,Standard SUV 2WD,Enclave
2023,Buick,Enclave ,6,Front-Wheel Drive,Regular,26,Automatic 9-spd,Standard SUV 2WD,Enclave
2022,Buick,Encore ,4,All-Wheel Drive,Regular,30,Automatic (S6),Small SUV 4WD,SF90 Stradale
2022,Buick,Encore ,4,Front-Wheel Drive,Regular,32,Automatic (S6),Small SUV 2WD,RAV4
2022,Buick,Encore GX ,3,All-Wheel Drive,Regular,29,Automatic 9-spd,Small SUV 4WD,Model X
2024,Buick,Encore GX ,3,All-Wheel Drive,Regular,28,Automatic 9-spd,Small SUV 4WD,Encore
2023,Buick,Encore GX ,3,All-Wheel Drive,Regular,29,Automatic 9-spd,Small SUV 4WD,Encore
